,start_x,start_y,end_x,end_y,imgPath
18,347.04495499999996,348.50749249999996,363.92407589999993,307.58841160000003,TCGA-B8-4154/1.3.6.1.4.1.14519.5.2.1.8421.4004.280906921095003768040403113688/21
19,340.39560439999997,318.8411588,315.8441558,279.968032,TCGA-B8-4619/1.3.6.1.4.1.14519.5.2.1.8421.4004.294968792500071058458502939691/16
20,100.5074925,343.3926074,142.961039,318.32967030000003,TCGA-B8-5551/1.3.6.1.4.1.14519.5.2.1.8421.4004.338904042646824976909030888247/21
21,340.90709289999995,346.973027,361.87812189999994,306.56543460000006,TCGA-B8-4154/1.3.6.1.4.1.14519.5.2.1.8421.4004.404026983832196976948674383158/17
22,360.3436563,329.58241760000004,352.15984019999996,280.47952050000004,TCGA-B8-4148/1.3.6.1.4.1.14519.5.2.1.8421.4004.423478292258864632781805623204/15
23,108.69130870000001,343.90409589999996,128.1278721,305.03096899999997,TCGA-B8-A54G/1.3.6.1.4.1.14519.5.2.1.8421.4004.453732808743896831826920652152/25
24,311.24075919999996,243.1408591,375.1768232,229.84215780000002,TCGA-B8-5553/1.3.6.1.4.1.14519.5.2.1.8421.4004.515358255312761165493302976145/12
25,303.5684316,281.5024975,397.68231769999994,273.8301698,TCGA-B8-5162/1.3.6.1.4.1.14519.5.2.1.8421.4004.554412497944876790577035947461/24
26,375.6883117,315.2607393,381.8261738,275.3646354,TCGA-B8-4622/1.3.6.1.4.1.14519.5.2.1.8421.4004.650006954094563626480851994690/28
27,151.65634369999998,323.956044,177.74225769999998,332.1398601,TCGA-BP-4986/1.3.6.1.4.1.14519.5.2.1.9203.4004.100917025343506372085156428481/65
28,176.20779219999997,334.1858142,177.23076919999997,279.968032,TCGA-BP-4975/1.3.6.1.4.1.14519.5.2.1.9203.4004.107157239765347517980517821410/37
29,132.7312687,288.6633367,198.7132867,288.6633367,TCGA-BP-5190/1.3.6.1.4.1.14519.5.2.1.9203.4004.110735590476392160341761771983/64
30,106.13386609999999,344.9270729,198.20179819999998,275.3646354,TCGA-BP-4971/1.3.6.1.4.1.14519.5.2.1.9203.4004.111521034620598873192138941406/36
31,316.35564439999996,338.7892108,378.75724280000003,199.66433569999998,TCGA-BP-4770/1.3.6.1.4.1.14519.5.2.1.9203.4004.113317076256195910837560405588/28
32,364.4355644,275.3646354,398.70529469999997,276.38761239999997,TCGA-BP-5195/1.3.6.1.4.1.14519.5.2.1.9203.4004.113405633926910160031777012891/31
33,181.8341658,366.40959039999996,184.9030969,292.2437562,TCGA-BP-4797/1.3.6.1.4.1.14519.5.2.1.9203.4004.113667054499589496510636918827/18
34,153.7022977,316.28371630000004,101.01898100000001,184.8311688,TCGA-BP-5010/1.3.6.1.4.1.14519.5.2.1.9203.4004.114574006324900322848715468090/43
35,325.5867403,188.5966851,330.678453,224.23867400000003,TCGA-25-1623/1.3.6.1.4.1.14519.5.2.1.3344.4007.261774349945592853616488142077/55
36,252.60552489999998,225.9359116,212.43756910000002,272.89281769999997,TCGA-13-1511/1.3.6.1.4.1.14519.5.2.1.9203.4007.301673731286888133502263193847/99
37,246.94806630000002,143.3370166,225.4497238,297.2198895,TCGA-13-1506/1.3.6.1.4.1.14519.5.2.1.9203.4007.320795897396798690572905684276/63
38,304.0883978,106.56353590000002,333.5071823,106.56353590000002,TCGA-13-0797/1.3.6.1.4.1.14519.5.2.1.9203.4007.330872404314532524976041830564/35
39,271.84088399999996,268.9325967,229.9756906,309.1005525,TCGA-13-0795/1.3.6.1.4.1.14519.5.2.1.9203.4007.356197576639957673298502608883/71
40,291.641989,128.6276243,225.4497238,259.88066299999997,TCGA-13-1411/1.3.6.1.4.1.14519.5.2.1.9203.4007.391081865965240651422582749112/67
41,220.35801099999998,176.15027619999998,313.1403315,341.9138122,TCGA-13-0921/1.3.6.1.4.1.14519.5.2.1.9203.4007.597646180928523964821534303356/61
42,259.960221,159.74364640000002,241.85635359999998,290.99668510000004,TCGA-13-1410/1.3.6.1.4.1.14519.5.2.1.9203.4007.652084833437728572018249345037/175
43,280.89281769999997,274.02430939999994,292.2077348,293.8254144,TCGA-13-0911/1.3.6.1.4.1.14519.5.2.1.9203.4007.679699465902294155216314625198/23
44,304.6541436,243.47403309999999,228.8441989,343.04530389999996,TCGA-13-0761/1.3.6.1.4.1.14519.5.2.1.9203.4007.809650236039453049270185128285/65
45,129.838674,130.8906077,184.15027619999998,168.22983430000002,TCGA-13-0904/1.3.6.1.4.1.14519.5.2.1.9203.4007.878387031660381661432877930758/40
46,248.07955800000002,198.21436459999998,253.17127069999998,347.0055249,TCGA-13-2057/1.3.6.1.4.1.14519.5.2.1.9203.4007.883451832165609048682725641793/98
47,186.4132597,274.5900552,89.10497238,374.72707180000003,TCGA-BC-A10W/1.3.6.1.4.1.14519.5.2.1.8421.4008.228008362642761312820335824744/14
48,148.08493180000002,210.30575919999998,178.3789054,179.26378630000002,TCGA-BC-A3KF/1.3.6.1.4.1.14519.5.2.1.8421.4008.250148580440304028549986591902/16
49,211.8718232,71.48729282,175.6640884,191.42541440000002,TCGA-BC-A10Z/1.3.6.1.4.1.14519.5.2.1.8421.4008.263743576749925120146741797613/32
50,164.9149171,393.9624309,161.520442,284.2077348,TCGA-BC-A69H/1.3.6.1.4.1.14519.5.2.1.8421.4008.273743105581461478266975303791/51
51,205.0828729,207.2662983,177.361326,162.5723757,TCGA-G3-A5SK/1.3.6.1.4.1.14519.5.2.1.1079.4008.138620238014948298034813730954/48
52,85.71049724,181.241989,140.0220994,265.5381215,TCGA-G3-A25U/1.3.6.1.4.1.14519.5.2.1.1079.4008.142033825293496813496372398694/10
53,115.69502759999999,229.8961326,133.2331492,326.0729282,TCGA-G3-AAV4/1.3.6.1.4.1.14519.5.2.1.1079.4008.153956053674628255368772115120/47
54,87.97348066,156.9149171,89.67071823,197.0828729,TCGA-G3-A3CK/1.3.6.1.4.1.14519.5.2.1.1079.4008.172432293097838981574644286395/38
55,165.7464238,117.91009840000002,134.8382784,338.7465578,TCGA-G3-A7M5/1.3.6.1.4.1.14519.5.2.1.1079.4008.175603378993758734947428537068/17
56,189.80773480000002,252.52596690000001,48.37127072,261.5779006,TCGA-G3-A25S/1.3.6.1.4.1.14519.5.2.1.1079.4008.186532305717125520774895527018/43
57,173.1127758,211.1085454,173.1127758,217.7494812,TCGA-17-Z028/1.3.6.1.4.1.14519.5.2.1.7777.9002.192672705238163206142071428523/64
58,402.5088476,216.03219959999998,401.3024747,223.95979300000002,TCGA-17-Z033/1.3.6.1.4.1.14519.5.2.1.7777.9002.238497634136008831606526154840/19
59,270.0130596,385.96292420000003,281.1682148,435.65407000000005,TCGA-17-Z030/1.3.6.1.4.1.14519.5.2.1.7777.9002.279243486193460575326922853181/19
60,212.47604330000001,284.37712519999997,326.42967539999995,190.99845439999999,TCGA-13-0911/1.3.6.1.4.1.14519.5.2.1.9203.4007.679699465902294155216314625198/0
61,183.5359629,274.41299300000003,126.5150812,336.5815932,TCGA-BP-4343/1.3.6.1.4.1.14519.5.2.1.9203.4004.213781417512375860911507451328/24
62,148.6720247,323.5468863,177.3173711,332.4647772,TCGA-BP-4986/1.3.6.1.4.1.14519.5.2.1.9203.4004.217612112795667825126069817757/40
63,132.4547564,333.4137664,187.8917247,321.53441610000004,TCGA-BP-4803/1.3.6.1.4.1.14519.5.2.1.9203.4004.218419992902339497234405556281/44
64,343.11523589999996,256.1979892,391.424594,288.27223510000005,TCGA-BP-4801/1.3.6.1.4.1.14519.5.2.1.9203.4004.220814532565260582029117222283/67
65,340.73936580000003,264.5135344,400.9280742,257.7819026,TCGA-BP-4353/1.3.6.1.4.1.14519.5.2.1.9203.4004.224004897026681280813411379990/23
66,62.36658933,250.6542923,198.9791183,338.9574633,TCGA-BP-4169/1.3.6.1.4.1.14519.5.2.1.9203.4004.225205445138170942849801974239/53
67,319.75251349999996,275.2049497,342.3232792,301.7354988,TCGA-BP-4992/1.3.6.1.4.1.14519.5.2.1.9203.4004.225599998686885154362687257766/126
68,198.9791183,286.68832169999996,177.2003094,307.2791957,TCGA-BP-4988/1.3.6.1.4.1.14519.5.2.1.9203.4004.226294115338817733107184981924/135
69,358.162413,278.7687548,402.907966,267.68136119999997,TCGA-BP-5181/1.3.6.1.4.1.14519.5.2.1.9203.4004.229126959235968769368186507336/77
70,167.3008507,325.49419950000004,157.7973705,358.3604022,TCGA-BP-4782/1.3.6.1.4.1.14519.5.2.1.9203.4004.231317822753964862519548151812/26
71,120.9713844,247.4864656,140.77030159999998,244.7146172,TCGA-BP-4784/1.3.6.1.4.1.14519.5.2.1.9203.4004.233135128854492993425248603175/55
72,98.00464037,279.95668989999996,151.0657386,330.2459397,TCGA-BP-4167/1.3.6.1.4.1.14519.5.2.1.9203.4004.242978043020089906118606875375/48
73,132.4547564,255.8020108,185.11987630000002,245.11059550000002,TCGA-BP-5187/1.3.6.1.4.1.14519.5.2.1.9203.4004.258886186559394660871601000730/91
74,138.79040990000001,299.7556071,188.287703,299.7556071,TCGA-BP-4976/1.3.6.1.4.1.14519.5.2.1.9203.4004.304183844053277416838504648212/68
75,328.0680588,253.8221191,364.4980665,291.83604019999996,TCGA-BP-5184/1.3.6.1.4.1.14519.5.2.1.9203.4004.305331540724627822833625645485/48
76,346.67904100000004,262.13766430000004,344.69914930000004,311.63495750000004,TCGA-BP-4992/1.3.6.1.4.1.14519.5.2.1.9203.4004.306899274791042276224896278798/106
77,167.3008507,308.4671307,179.1802011,345.68909510000003,TCGA-BP-5202/1.3.6.1.4.1.14519.5.2.1.9203.4004.308768387489513839032625676152/40
78,140.77030159999998,265.7014695,175.2204176,275.9969064,TCGA-BP-4347/1.3.6.1.4.1.14519.5.2.1.9203.4004.309030936821068566885409291360/19
79,171.2606342,269.26527460000005,146.3139985,336.5815932,TCGA-BP-4995/1.3.6.1.4.1.14519.5.2.1.9203.4004.311543465286569988811939498555/18
80,113.44779579999998,213.8283063,202.5429234,287.8762568,TCGA-BP-4334/1.3.6.1.4.1.14519.5.2.1.9203.4004.312840583461716336582592254870/61
81,103.54833719999999,322.3263728,179.97215780000002,270.0572312,TCGA-BP-4345/1.3.6.1.4.1.14519.5.2.1.9203.4004.312878375127170319863823916165/36
82,350.4408353,299.7556071,371.8236659,337.3735499,TCGA-BP-4769/1.3.6.1.4.1.14519.5.2.1.9203.4004.321153358899274353900363912203/44
83,334.9976798,245.90255219999997,387.6627997,313.6148492,TCGA-BP-5009/1.3.6.1.4.1.14519.5.2.1.9203.4004.321711651932421817658939116882/53
84,129.4849188,272.037123,159.579273,294.6078886,TCGA-BP-5194/1.3.6.1.4.1.14519.5.2.1.9203.4004.322170626960727804310667303368/30
85,131.4648105,349.64887860000005,133.44470220000002,386.87084300000004,TCGA-BP-5186/1.3.6.1.4.1.14519.5.2.1.9203.4004.326053820279906588114825710903/18
86,185.31786540000002,287.4802784,196.00928069999998,359.94431549999996,TCGA-BP-4797/1.3.6.1.4.1.14519.5.2.1.9203.4004.327825894677305020949379717080/25
87,181.75406030000002,278.3727765,115.6256767,298.96365039999995,TCGA-BP-4967/1.3.6.1.4.1.14519.5.2.1.9203.4004.392241474611542192017933596421/207
88,144.5320959,247.09048719999998,182.15003869999998,283.9164733,TCGA-BP-4970/1.3.6.1.4.1.14519.5.2.1.9203.4004.421363051689267135363953437140/75
89,146.5119876,254.6140758,181.358082,297.37973700000003,TCGA-BP-4964/1.3.6.1.4.1.14519.5.2.1.9203.4004.435767768178383065379696872353/37
90,302.52745550000003,258.9698376,344.50116010000005,306.0912606,TCGA-BP-5169/1.3.6.1.4.1.14519.5.2.1.9203.4004.516076495320377859797963103076/21
91,283.9164733,245.11059550000002,422.90487239999993,289.0641918,TCGA-BP-4770/1.3.6.1.4.1.14519.5.2.1.9203.4004.562986138635440658722177213621/76
92,163.5390565,247.88244390000003,165.91492649999998,300.94354219999997,TCGA-BP-4964/1.3.6.1.4.1.14519.5.2.1.9203.4004.577528125931438205077739768894/88
93,129.0889404,216.99613300000001,154.82753290000002,270.0572312,TCGA-BP-5004/1.3.6.1.4.1.14519.5.2.1.9203.4004.578361225800306017632671854637/26
94,186.90177880000002,237.98298530000002,101.3704563,329.453983,TCGA-BP-4173/1.3.6.1.4.1.14519.5.2.1.9203.4004.647439271967573366189516331439/55
95,159.1832947,256.59396749999996,211.05645780000003,253.0301624,TCGA-BP-5001/1.3.6.1.4.1.14519.5.2.1.9203.4004.658487675861699017918484538847/91
96,189.6736272,265.3054911,202.3449343,308.4671307,TCGA-BP-4774/1.3.6.1.4.1.14519.5.2.1.9203.4004.658696775951562986213545451130/40
97,325.49419950000004,209.4725445,408.649652,287.8762568,TCGA-BP-4962/1.3.6.1.4.1.14519.5.2.1.9203.4004.662472051252788472891345727803/37
98,187.6937355,275.9969064,146.5119876,334.2057231,TCGA-BP-4995/1.3.6.1.4.1.14519.5.2.1.9203.4004.678070275767338210008773383077/43
99,401.12606339999996,249.070379,349.64887860000005,277.58081980000003,TCGA-BP-4353/1.3.6.1.4.1.14519.5.2.1.9203.4004.693547768050381863822139710168/100
100,110.5031857,316.9143763,137.1972028,278.4049746,TCGA-BP-5189/1.3.6.1.4.1.14519.5.2.1.9203.4004.699210581926437342687643635747/23
101,100.00062159999999,312.53830800000003,163.4536131,373.3656584,TCGA-BP-4167/1.3.6.1.4.1.14519.5.2.1.9203.4004.751801816416630072376594304611/47
102,363.92407589999993,353.6223776,408.4235764,230.3536464,TCGA-B0-4821/1.3.6.1.4.1.14519.5.2.1.6450.4004.197843508979767111528661816317/34
103,125.31270719999999,347.0055249,181.8872928,380.9502762,TCGA-38-4629/1.3.6.1.4.1.14519.5.2.1.8421.9002.155014180250322871823641948948/11
104,181.8872928,328.33591160000003,166.04640880000002,384.3447514,TCGA-38-4625/1.3.6.1.4.1.14519.5.2.1.8421.9002.159519804276178128800431863758/8
105,188.6762431,339.0850829,209.6088398,353.2287293,TCGA-38-A44F/1.3.6.1.4.1.14519.5.2.1.8421.9002.242757498548986559040061949708/14
106,207.3458564,263.84088399999996,180.75580109999999,270.06408839999995,TCGA-38-6178/1.3.6.1.4.1.14519.5.2.1.8421.9002.704097504641184971064469544947/30
107,342.559116,278.5502762,334.63867400000004,282.51049720000003,TCGA-J2-A4AG/1.3.6.1.4.1.14519.5.2.1.3983.9002.237019205269941280718795286517/65
108,194.3337017,255.92044199999998,202.8198895,260.4464088,TCGA-J2-A4AE/1.3.6.1.4.1.14519.5.2.1.3983.9002.272750338739894037288611375381/78
109,110.6033149,296.0883978,133.2331492,313.6265193,TCGA-50-8460/1.3.6.1.4.1.14519.5.2.1.6450.9002.100084189012742939741493476990/90
110,327.48051949999996,319.24675319999994,362.3896104,367.4545455,TCGA-17-Z020/1.3.6.1.4.1.14519.5.2.1.7777.9002.310287824798628813840163805657/18
111,274.6696133,240.07955800000002,343.1248619,210.66077349999998,TCGA-25-1313/1.3.6.1.4.1.14519.5.2.1.3344.4007.198427072319467700247245580892/89
112,339.5664443,283.2788132,343.0502568,269.6919445,TCGA-J2-A4AD/1.3.6.1.4.1.14519.5.2.1.3983.9002.130748219459143807687256345136/74
113,377.7052014,238.36017969999997,382.91857660000005,245.5002371,TCGA-J2-8192/1.3.6.1.4.1.14519.5.2.1.3983.9002.160354988389239141023203866626/65
114,313.315531,283.8278545,343.8722788,283.0733669,TCGA-J2-A4AG/1.3.6.1.4.1.14519.5.2.1.3983.9002.237019205269941280718795286517/71
115,151.91561950000002,234.9696119,156.5554581,230.03042889999998,TCGA-J2-A4AE/1.3.6.1.4.1.14519.5.2.1.3983.9002.272750338739894037288611375381/72
116,114.8576334,290.4030651,131.6142929,320.61582999999996,TCGA-50-8460/1.3.6.1.4.1.14519.5.2.1.6450.9002.100084189012742939741493476990/91
117,103.2486188,187.4651934,162.65193369999997,110.52375690000001,TCGA-50-8459/1.3.6.1.4.1.14519.5.2.1.6450.9002.141465239416183660964280850861/63
118,198.7956085,348.48913389999996,186.82212230000002,329.06045819999997,TCGA-50-6590/1.3.6.1.4.1.14519.5.2.1.6450.9002.151711845036410681055821419458/80
119,155.7733579,284.2163711,146.48253359999998,264.9200437,TCGA-50-6593/1.3.6.1.4.1.14519.5.2.1.6450.9002.157131000915226784762939210784/17
120,90.80220994,317.0209945,133.2331492,316.4552486,TCGA-50-5066/1.3.6.1.4.1.14519.5.2.1.6450.9002.175925371425505023705964567287/18
121,188.6762431,241.77679559999999,211.8718232,237.2508287,TCGA-50-5941/1.3.6.1.4.1.14519.5.2.1.6450.9002.234712957644660703662737880223/76
122,161.2324687,292.76948960000004,177.935669,272.8184448,TCGA-50-5045/1.3.6.1.4.1.14519.5.2.1.6450.9002.278843326576960805676707994283/98
123,159.25745859999998,343.04530389999996,201.12265190000002,331.7303867,TCGA-50-6595/1.3.6.1.4.1.14519.5.2.1.6450.9002.292238797046224306456366984922/139
124,119.43256740000001,310.65734269999996,132.7312687,356.6913087,TCGA-17-Z038/1.3.6.1.4.1.14519.5.2.1.7777.9002.144528617248654843333500404696/8
125,350.62537460000004,265.6463536,305.10289710000006,296.3356643,TCGA-17-Z061/1.3.6.1.4.1.14519.5.2.1.7777.9002.169468155099579176978422064238/34
126,208.4315684,371.5244755,226.8451548,352.5994006,TCGA-17-Z013/1.3.6.1.4.1.14519.5.2.1.7777.9002.312482792293727540410885435251/13
127,315.33266729999997,346.973027,388.4755245,374.08191810000005,TCGA-17-Z015/1.3.6.1.4.1.14519.5.2.1.7777.9002.325132334581544070927728377184/38
128,58.56543457,282.013986,128.6393606,251.3246753,TCGA-17-Z053/1.3.6.1.4.1.14519.5.2.1.7777.9002.369598094661953865871881028103/31
129,364.94705289999996,203.2447552,380.8031968,230.8651349,TCGA-17-Z023/1.3.6.1.4.1.14519.5.2.1.7777.9002.424378845950125425456850483332/6
130,335.0309283,284.7628415,344.13611349999996,270.1945451,TCGA-J2-A4AD/1.3.6.1.4.1.14519.5.2.1.3983.9002.130748219459143807687256345136/74
131,334.0729282,289.8651934,352.17679560000005,376.42430939999997,TCGA-17-Z043/1.3.6.1.4.1.14519.5.2.1.7777.9002.809208220565079534601364101435/104
132,74.96132597,242.9082873,118.52375690000001,284.7734807,TCGA-G3-A5SI/1.3.6.1.4.1.14519.5.2.1.1079.4008.129027289940791465755893449135/26
133,180.1900552,373.02983430000006,158.69171269999998,392.2651934,TCGA-G3-A5SJ/1.3.6.1.4.1.14519.5.2.1.1079.4008.145250940407217357463379595581/22
134,169.440884,250.26298340000002,121.3524862,189.72817680000003,TCGA-DD-A113/1.3.6.1.4.1.14519.5.2.1.3344.4008.899316142890024638074619610636/52
135,192.0707182,134.85082869999997,177.92707180000002,154.0861878,TCGA-G3-AAUZ/1.3.6.1.4.1.14519.5.2.1.1079.4008.114832936145958292789896133590/44
136,120.78674029999999,272.89281769999997,66.47513812,259.88066299999997,TCGA-G3-A3CI/1.3.6.1.4.1.14519.5.2.1.1079.4008.118291050558345675291995888259/25
137,94.19668508,194.2541436,114.56353590000002,245.17127069999998,TCGA-G3-A25Z/1.3.6.1.4.1.14519.5.2.1.1079.4008.166693784849249774338487396715/7
138,197.72817680000003,193.68839780000002,192.0707182,187.4651934,TCGA-G3-A3CH/1.3.6.1.4.1.14519.5.2.1.1079.4008.275816260983984341641329560754/26
139,111.73480659999998,294.3911602,130.4044199,340.2165746,TCGA-G3-A6UC/1.3.6.1.4.1.14519.5.2.1.1079.4008.972951195130883284724850114185/29
140,236.7646409,199.3458564,78.3558011,307.9690608,TCGA-DD-A1EK/1.3.6.1.4.1.14519.5.2.1.3344.4008.113277945164865136628330920725/45
141,111.73480659999998,285.3392265,95.3281768,301.1801105,TCGA-DD-A4NE/1.3.6.1.4.1.14519.5.2.1.3344.4008.504589444775630863861688726200/16
142,177.361326,170.4928177,109.4718232,286.4707182,TCGA-DD-A1EH/1.3.6.1.4.1.14519.5.2.1.3344.4008.507540001158436761016541844513/29
143,279.761326,151.25745859999998,183.5845304,285.3392265,TCGA-DD-A4NA/1.3.6.1.4.1.14519.5.2.1.3344.4008.588919124295644486083962252582/16
144,175.0983425,257.0519337,170.5723757,270.6298343,TCGA-K7-A5RG/1.3.6.1.4.1.14519.5.2.1.3983.4008.339131617904721012312015165341/24
145,146.5414585,306.56543460000006,164.4435564,294.2897103,TCGA-17-Z052/1.3.6.1.4.1.14519.5.2.1.7777.9002.892615489090803097882732711251/9
146,386.9410589,277.4105894,423.25674330000004,279.968032,TCGA-17-Z051/1.3.6.1.4.1.14519.5.2.1.7777.9002.896602139298858648570753555514/12
147,315.8441558,317.8181818,364.4355644,317.8181818,TCGA-17-Z036/1.3.6.1.4.1.14519.5.2.1.7777.9002.977841843288532989542336586767/6
148,220.1958042,363.3406593,289.24675319999994,313.2147852,TCGA-OY-A56Q/1.3.6.1.4.1.14519.5.2.1.8421.4007.951093057096604389592561755236/100
149,140.9150849,96.34365634,226.3336663,204.77922080000002,TCGA-BC-A10Z/1.3.6.1.4.1.14519.5.2.1.8421.4008.263743576749925120146741797613/35
150,168.5354645,394.02997,119.43256740000001,269.22677319999997,TCGA-BC-A69H/1.3.6.1.4.1.14519.5.2.1.8421.4008.273743105581461478266975303791/49
151,121.47852150000001,356.6913087,189.5064935,358.7372627,TCGA-38-4629/1.3.6.1.4.1.14519.5.2.1.8421.9002.155014180250322871823641948948/11
152,180.8111888,327.53646349999997,168.023976,386.8691309,TCGA-38-4625/1.3.6.1.4.1.14519.5.2.1.8421.9002.159519804276178128800431863758/8
153,187.4605395,339.8121878,210.47752250000002,351.0649351,TCGA-38-A44F/1.3.6.1.4.1.14519.5.2.1.8421.9002.242757498548986559040061949708/15
154,306.12587410000003,287.6403596,350.62537460000004,366.9210789,TCGA-38-4626/1.3.6.1.4.1.14519.5.2.1.8421.9002.300470692467676570762230629330/16
155,379.33259669999995,246.8685083,379.33259669999995,240.07955800000002,TCGA-J2-8192/1.3.6.1.4.1.14519.5.2.1.3983.9002.160354988389239141023203866626/66
156,198.8596685,322.1127072,206.21436459999998,309.6662983,TCGA-17-Z011/1.3.6.1.4.1.14519.5.2.1.7777.9002.106684271246229903146411807044/24
157,318.7977901,386.6077348,297.8651934,348.13701660000004,TCGA-17-Z028/1.3.6.1.4.1.14519.5.2.1.7777.9002.192672705238163206142071428523/40
158,403.0939227,224.23867400000003,400.2651934,216.318232,TCGA-17-Z033/1.3.6.1.4.1.14519.5.2.1.7777.9002.238497634136008831606526154840/19
159,103.4783972,224.5390051,104.06947629999999,229.85871699999998,TCGA-17-Z030/1.3.6.1.4.1.14519.5.2.1.7777.9002.279243486193460575326922853181/27
160,378.7668508,237.81657459999997,381.02983430000006,248.56574590000002,TCGA-J2-8192/1.3.6.1.4.1.14519.5.2.1.3983.9002.160354988389239141023203866626/65
161,135.49613259999998,342.479558,196.0309392,310.23204419999996,TCGA-17-Z045/1.3.6.1.4.1.14519.5.2.1.7777.9002.107011676899677159680384544120/7
162,89.10497238,315.3237569,117.3922652,341.3480663,TCGA-17-Z017/1.3.6.1.4.1.14519.5.2.1.7777.9002.129564277768240477678335802727/19
163,125.31270719999999,168.22983430000002,164.9149171,176.15027619999998,TCGA-17-Z060/1.3.6.1.4.1.14519.5.2.1.7777.9002.143429533155031372138327278540/33
164,100.4198895,337.9535912,139.45635359999997,336.2563536,TCGA-17-Z038/1.3.6.1.4.1.14519.5.2.1.7777.9002.144528617248654843333500404696/10
165,390.081768,322.678453,421.1977901000001,342.479558,TCGA-17-Z059/1.3.6.1.4.1.14519.5.2.1.7777.9002.145585001968113922653662001428/30
166,343.94640510000005,417.04742539999995,353.6492417,321.0971521,TCGA-17-Z030/1.3.6.1.4.1.14519.5.2.1.7777.9002.279243486193460575326922853181/21
167,237.6741028,243.76919139999998,276.54677680000003,153.8468611,TCGA-OY-A56P/1.3.6.1.4.1.14519.5.2.1.8421.4007.216624322416919889992460111826/82
168,126.9151554,299.10402830000004,155.8821256,291.0312662,TCGA-17-Z053/1.3.6.1.4.1.14519.5.2.1.7777.9002.369598094661953865871881028103/11
169,363.4342795,201.66280890000002,380.7754016,231.39044680000003,TCGA-17-Z023/1.3.6.1.4.1.14519.5.2.1.7777.9002.424378845950125425456850483332/6
170,214.0835618,315.2501895,210.4809429,256.70763109999996,TCGA-17-Z034/1.3.6.1.4.1.14519.5.2.1.7777.9002.531955806841803044139009743992/9
171,323.8895028,215.75248619999996,326.718232,258.18342540000003,TCGA-17-Z062/1.3.6.1.4.1.14519.5.2.1.7777.9002.662367505524593758581644994111/104
172,142.85082869999997,291.5624309,163.2176796,302.3116022,TCGA-17-Z052/1.3.6.1.4.1.14519.5.2.1.7777.9002.892615489090803097882732711251/10
173,421.1977901000001,263.84088399999996,400.2651934,294.9569061,TCGA-17-Z051/1.3.6.1.4.1.14519.5.2.1.7777.9002.896602139298858648570753555514/12
